event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,report_type,round,source_file,extracted_at,identifier,v8sc_name,kph
TAS,P04,9,Jobe Stewart,Chev Camaro ZL1,13,1,37,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,2,Ryan Wood,Toyota GR Supra A90,11,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,18,Anton De Pasquale,Chev Camaro ZL1,13,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,55,Thomas Randle,Ford Mustang GT,14,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,4,Jack Le Brocq,Chev Camaro ZL1,11,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,20,David Reynolds,Chev Camaro ZL1,14,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,8,Andre Heimgartner,Toyota GR Supra A90,18,1,32,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,1,Chaz Mostert,Toyota GR Supra A90,14,1,36,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,31,Jayden Ojeda,Chev Camaro ZL1,15,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,11,Jackson Walls,Ford Mustang GT,15,1,36,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,6,Cameron Waters,Ford Mustang GT,14,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,14,Cameron Hill,Toyota GR Supra A90,18,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,2,Ryan Wood,Toyota GR Supra A90,15,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,7,James Golding,Ford Mustang GT,15,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,38,Rylan Gray,Ford Mustang GT,16,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,888,William Brown,Ford Mustang GT,15,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,9,Jobe Stewart,Chev Camaro ZL1,19,1,38,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,777,Declan Fraser,Chev Camaro ZL1,17,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,26,Kai Allen,Ford Mustang GT,22,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,19,Matthew Payne,Ford Mustang GT,17,1,37,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,10,Zach Bates,Chev Camaro ZL1,16,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P04,96,Macauley Jones,Toyota GR Supra A90,21,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 1 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,18,Anton De Pasquale,Chev Camaro ZL1,2,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,31,Jayden Ojeda,Chev Camaro ZL1,4,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,14,Cameron Hill,Toyota GR Supra A90,3,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,9,Jobe Stewart,Chev Camaro ZL1,3,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,777,Declan Fraser,Chev Camaro ZL1,3,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,17,Brodie Kostecki,Ford Mustang GT,4,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,20,David Reynolds,Chev Camaro ZL1,4,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,7,James Golding,Ford Mustang GT,4,1,41,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,38,Rylan Gray,Ford Mustang GT,4,1,38,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,888,William Brown,Ford Mustang GT,3,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,6,Cameron Waters,Ford Mustang GT,2,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,26,Kai Allen,Ford Mustang GT,4,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,8,Andre Heimgartner,Toyota GR Supra A90,4,1,35,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,99,Cooper Murray,Chev Camaro ZL1,5,1,37,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,19,Matthew Payne,Ford Mustang GT,5,1,37,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,11,Jackson Walls,Ford Mustang GT,4,1,42,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,2,Ryan Wood,Toyota GR Supra A90,3,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,88,Broc Feeney,Ford Mustang GT,3,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,96,Macauley Jones,Toyota GR Supra A90,4,1,38,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,3,Aaron Cameron,Ford Mustang GT,5,1,40,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,4,Jack Le Brocq,Chev Camaro ZL1,3,1,39,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,18,Anton De Pasquale,Chev Camaro ZL1,6,1,36,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
TAS,P05,31,Jayden Ojeda,Chev Camaro ZL1,8,1,42,false,,NaN,E:\2026\99_seasonTiming\05_TAS\pit_speed\Tassie Practice 2 Pit Speed Report.pdf,2026-05-23 09:18:16,,,
