event,session,car,driver,vehicle,lap,time_of_day,s1_kph,parse_error,round,source_file,extracted_at,kph,report_type
RUA,R10,26,Kai Allen,,34,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,26,Kai Allen,,35,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,26,Kai Allen,,36,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,26,Kai Allen,,37,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,31,Jayden Ojeda,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,206,
RUA,R10,31,Jayden Ojeda,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,215,
RUA,R10,31,Jayden Ojeda,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,238,
RUA,R10,31,Jayden Ojeda,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,245,
RUA,R10,31,Jayden Ojeda,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,239,
RUA,R10,31,Jayden Ojeda,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,31,Jayden Ojeda,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,247,
RUA,R10,31,Jayden Ojeda,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,31,Jayden Ojeda,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,31,Jayden Ojeda,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,31,Jayden Ojeda,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,31,Jayden Ojeda,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,31,Jayden Ojeda,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,31,Jayden Ojeda,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,31,Jayden Ojeda,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,31,Jayden Ojeda,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,243,
RUA,R10,31,Jayden Ojeda,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,31,Jayden Ojeda,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,31,Jayden Ojeda,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,31,Jayden Ojeda,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,31,Jayden Ojeda,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,247,
RUA,R10,31,Jayden Ojeda,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,245,
RUA,R10,31,Jayden Ojeda,,23,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,193,
RUA,R10,31,Jayden Ojeda,,24,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,239,
RUA,R10,31,Jayden Ojeda,,25,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,254,
RUA,R10,31,Jayden Ojeda,,26,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,31,Jayden Ojeda,,27,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,31,Jayden Ojeda,,28,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,31,Jayden Ojeda,,29,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,31,Jayden Ojeda,,30,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,31,Jayden Ojeda,,31,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,31,Jayden Ojeda,,32,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,31,Jayden Ojeda,,33,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,31,Jayden Ojeda,,34,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,31,Jayden Ojeda,,35,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,247,
RUA,R10,31,Jayden Ojeda,,36,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,226,
RUA,R10,31,Jayden Ojeda,,37,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,205,
RUA,R10,38,Rylan Gray,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,218,
RUA,R10,38,Rylan Gray,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,245,
RUA,R10,38,Rylan Gray,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,38,Rylan Gray,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,38,Rylan Gray,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,38,Rylan Gray,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,38,Rylan Gray,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,38,Rylan Gray,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,38,Rylan Gray,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,38,Rylan Gray,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,38,Rylan Gray,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,38,Rylan Gray,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,189,
RUA,R10,38,Rylan Gray,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,38,Rylan Gray,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,38,Rylan Gray,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,38,Rylan Gray,,23,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,24,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,38,Rylan Gray,,25,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,38,Rylan Gray,,26,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,38,Rylan Gray,,27,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,38,Rylan Gray,,28,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,38,Rylan Gray,,29,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,38,Rylan Gray,,30,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,254,
RUA,R10,38,Rylan Gray,,31,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,38,Rylan Gray,,32,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,38,Rylan Gray,,33,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,254,
RUA,R10,38,Rylan Gray,,34,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,38,Rylan Gray,,35,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,254,
RUA,R10,38,Rylan Gray,,36,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,38,Rylan Gray,,37,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,254,
RUA,R10,55,Thomas Randle,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,205,
RUA,R10,55,Thomas Randle,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,236,
RUA,R10,55,Thomas Randle,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,234,
RUA,R10,55,Thomas Randle,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,55,Thomas Randle,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,55,Thomas Randle,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,55,Thomas Randle,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,55,Thomas Randle,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,55,Thomas Randle,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,55,Thomas Randle,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,189,
RUA,R10,55,Thomas Randle,,23,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,55,Thomas Randle,,24,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,55,Thomas Randle,,25,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,55,Thomas Randle,,26,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,241,
RUA,R10,55,Thomas Randle,,27,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,55,Thomas Randle,,28,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,55,Thomas Randle,,29,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,30,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,55,Thomas Randle,,31,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,32,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,55,Thomas Randle,,33,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,55,Thomas Randle,,34,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,249,
RUA,R10,55,Thomas Randle,,35,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,55,Thomas Randle,,36,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,226,
RUA,R10,55,Thomas Randle,,37,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,190,
RUA,R10,88,Broc Feeney,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,220,
RUA,R10,88,Broc Feeney,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,88,Broc Feeney,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,88,Broc Feeney,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,233,
RUA,R10,88,Broc Feeney,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,88,Broc Feeney,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,88,Broc Feeney,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,88,Broc Feeney,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,88,Broc Feeney,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,12,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,253,
RUA,R10,88,Broc Feeney,,13,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,88,Broc Feeney,,14,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,88,Broc Feeney,,15,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,88,Broc Feeney,,16,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,17,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,18,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,88,Broc Feeney,,19,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,20,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,21,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,88,Broc Feeney,,22,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,193,
RUA,R10,88,Broc Feeney,,23,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,244,
RUA,R10,88,Broc Feeney,,24,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,88,Broc Feeney,,25,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,26,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,88,Broc Feeney,,27,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,28,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,29,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,88,Broc Feeney,,30,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,88,Broc Feeney,,31,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,252,
RUA,R10,88,Broc Feeney,,32,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,250,
RUA,R10,88,Broc Feeney,,33,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,88,Broc Feeney,,34,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,244,
RUA,R10,88,Broc Feeney,,35,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,248,
RUA,R10,88,Broc Feeney,,36,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,234,
RUA,R10,88,Broc Feeney,,37,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,251,
RUA,R10,96,Macauley Jones,,1,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,87,
RUA,R10,96,Macauley Jones,,2,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,179,
RUA,R10,96,Macauley Jones,,3,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,240,
RUA,R10,96,Macauley Jones,,4,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,96,Macauley Jones,,5,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,245,
RUA,R10,96,Macauley Jones,,6,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,247,
RUA,R10,96,Macauley Jones,,7,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,247,
RUA,R10,96,Macauley Jones,,8,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,247,
RUA,R10,96,Macauley Jones,,9,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,246,
RUA,R10,96,Macauley Jones,,10,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,245,
RUA,R10,96,Macauley Jones,,11,NaN,NaN,false,NaN,E:\2026\99_seasonTiming\04_RUA\top_speed\Race 10.pdf,2026-04-22 16:34:45,245,
