TIRF Data File: Project 1792; Run 29; ISO False; ID 0ewPQRp
ET	V	SA	IA	RL	FX	FY	FZ	MX	MZ	NFX	NFY	P	N	HT	RE	SR	TSTO	TSTC	TSTI	TSTSI	RST	CFZ	CV	CSA	CSR	CP	CIA	AmbTmp	TLT1	TLT2	TLT3	TLT4	TLT5	TLT6	TLT7	TLT8
s	kph	deg	deg	cm	N	N	N	Nm	Nm	none	none	psi	rpm	Nm	cm	SAE	deg c	deg c	deg c	deg c	deg c	N	kph	deg	none	psi	deg	deg c								
47.86	0.01	0.019	0.004	32.39	-83.50	451.07	-3089.48	62.93	-84.27	0.03	-0.15	19.06	0.09	-14.16	23.18	0.40	27.10	25.54	25.93	30.38	21.89	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.87	0.01	0.018	0.007	32.39	-86.98	448.96	-3085.85	61.36	-84.42	0.03	-0.15	19.02	-0.15	-15.38	-14.41	-3.25	27.13	25.56	26.02	30.38	21.89	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.88	0.02	0.019	0.003	32.40	-84.14	447.62	-3086.13	61.80	-84.02	0.03	-0.15	19.04	-0.27	-8.06	-17.02	-2.90	27.07	25.60	26.05	30.39	21.85	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.89	-0.00	0.015	0.005	32.40	-84.23	450.03	-3084.69	61.46	-84.05	0.03	-0.15	19.07	-0.15	-5.62	2.00	15.23	27.10	25.61	26.03	30.39	21.82	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.90	0.02	0.016	0.004	32.40	-84.09	449.97	-3087.30	62.43	-84.00	0.03	-0.15	19.13	0.09	-8.06	49.57	-0.35	27.10	25.61	26.08	30.39	21.81	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.91	0.02	0.015	0.007	32.39	-85.53	451.20	-3085.70	61.20	-84.21	0.03	-0.15	19.16	-0.03	-17.82	-162.87	-1.20	27.12	25.62	26.05	30.39	21.81	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.92	0.01	0.013	0.001	32.40	-85.67	448.66	-3087.14	62.16	-84.27	0.03	-0.15	19.18	-0.15	-8.06	-14.41	-3.25	27.10	25.62	26.07	30.36	21.81	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.93	0.01	0.018	0.005	32.40	-84.86	448.83	-3089.30	61.81	-84.44	0.03	-0.15	19.18	-0.27	-5.62	-7.96	-5.07	27.07	25.63	26.10	30.36	21.80	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.94	0.01	0.018	-0.002	32.40	-86.16	449.65	-3088.52	62.60	-84.60	0.03	-0.15	19.16	-0.03	-10.50	-76.16	-1.43	27.12	25.59	26.07	30.34	21.81	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.95	0.01	0.022	0.003	32.40	-86.25	447.48	-3086.65	59.96	-84.63	0.03	-0.14	19.16	-0.03	-6.84	-76.16	-1.43	27.17	25.58	26.05	30.30	21.83	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.96	0.01	0.022	-0.000	32.39	-86.98	447.44	-3084.81	60.97	-85.06	0.03	-0.15	19.14	-0.27	-14.16	-7.96	-5.07	27.12	25.60	25.98	30.31	21.85	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.97	0.02	0.012	-0.003	32.40	-86.21	448.44	-3087.35	62.19	-84.62	0.03	-0.15	19.14	0.09	-11.72	49.57	-0.35	27.09	25.63	26.03	30.30	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.98	0.02	0.028	-0.002	32.40	-84.85	449.64	-3088.43	62.57	-84.44	0.03	-0.15	19.16	-0.03	-9.28	-162.87	-1.20	27.12	25.63	26.03	30.23	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
47.99	-0.02	0.012	-0.003	32.40	-84.86	448.39	-3090.70	62.64	-84.44	0.03	-0.15	19.15	-0.15	-11.72	34.81	-0.07	27.12	25.64	26.07	30.25	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.00	0.03	0.020	0.004	32.40	-84.23	448.78	-3086.96	61.52	-84.05	0.03	-0.15	19.16	-0.27	-10.50	-26.08	-2.24	27.10	25.67	26.05	30.22	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.01	0.02	0.015	-0.000	32.40	-85.58	448.53	-3088.17	61.68	-84.23	0.03	-0.15	19.11	0.09	-3.17	49.57	-0.35	27.10	25.65	26.00	30.23	21.86	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.02	0.01	0.015	0.004	32.39	-84.09	448.77	-3091.83	62.76	-84.00	0.03	-0.15	19.10	0.09	-10.50	23.18	0.40	27.17	25.64	26.02	30.20	21.85	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.03	0.01	0.015	-0.000	32.40	-84.76	448.58	-3088.51	62.34	-84.41	0.03	-0.15	19.13	-0.27	-9.28	-7.96	-5.07	27.20	25.64	25.97	30.23	21.86	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.04	0.02	0.013	0.013	32.39	-84.77	448.17	-3086.14	61.77	-84.41	0.03	-0.15	19.17	-0.03	-15.38	-162.87	-1.20	27.15	25.64	25.98	30.25	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.05	0.02	0.022	0.010	32.40	-83.41	450.25	-3089.52	62.71	-84.23	0.03	-0.15	19.22	0.22	-14.16	21.51	0.51	27.18	25.63	25.98	30.26	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.06	0.01	0.010	0.007	32.39	-84.80	451.22	-3087.12	62.00	-85.06	0.03	-0.15	19.23	-0.15	-10.50	-14.41	-3.25	27.25	25.64	26.00	30.30	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.07	0.02	0.022	0.001	32.40	-84.63	448.66	-3086.17	61.41	-84.35	0.03	-0.15	19.22	-0.03	-17.82	-162.87	-1.20	27.21	25.61	26.00	30.30	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.08	-0.00	0.016	-0.000	32.40	-86.92	448.51	-3086.92	60.87	-85.04	0.03	-0.15	19.19	-0.15	-3.17	2.00	15.23	27.20	25.65	25.98	30.31	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.09	0.02	0.016	0.007	32.40	-85.63	448.91	-3085.60	60.71	-84.24	0.03	-0.15	19.17	-0.27	-12.94	-17.02	-2.90	27.18	25.65	25.93	30.33	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.10	0.01	0.019	0.010	32.40	-86.34	449.07	-3088.09	61.64	-85.31	0.03	-0.15	19.14	-0.15	-12.94	-14.41	-3.25	27.17	25.63	25.95	30.25	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.11	0.01	0.019	0.004	32.39	-84.31	448.72	-3086.71	60.82	-84.73	0.03	-0.15	19.12	-0.15	-19.04	-14.41	-3.25	27.13	25.59	25.85	30.25	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.12	-0.02	0.019	-0.005	32.40	-83.42	448.29	-3089.39	61.83	-83.59	0.03	-0.15	19.10	0.09	-10.50	-55.99	-1.58	27.15	25.61	25.83	30.22	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.13	0.02	0.016	0.005	32.40	-84.90	448.87	-3085.86	61.38	-84.46	0.03	-0.15	19.08	0.09	-11.72	49.57	-0.35	27.20	25.63	25.80	30.28	21.85	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.14	0.01	0.015	0.005	32.40	-84.86	448.89	-3084.78	61.22	-84.44	0.03	-0.15	19.09	-0.03	-14.16	-76.16	-1.43	27.21	25.62	25.78	30.30	21.85	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.15	0.01	0.016	0.017	32.39	-86.83	449.51	-3085.95	61.36	-85.00	0.03	-0.15	19.07	0.09	-12.94	23.18	0.40	27.25	25.64	25.75	30.33	21.88	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.16	0.02	0.018	0.005	32.40	-85.48	450.00	-3090.73	62.87	-84.83	0.03	-0.15	19.04	-0.27	-12.94	-17.02	-2.90	27.20	25.60	25.72	30.34	21.90	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.17	0.01	0.010	0.003	32.40	-82.65	448.71	-3087.16	61.55	-83.79	0.03	-0.15	19.03	-0.03	-15.38	-76.16	-1.43	27.26	25.60	25.73	30.31	21.93	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.18	0.01	0.016	0.010	32.40	-86.21	449.11	-3085.92	61.38	-84.61	0.03	-0.15	19.03	-0.03	-10.50	-76.16	-1.43	27.30	25.56	25.68	30.34	21.93	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.19	0.01	0.013	0.001	32.40	-85.49	447.45	-3086.91	60.64	-84.19	0.03	-0.14	19.03	-0.03	-12.94	-76.16	-1.43	27.23	25.52	25.70	30.34	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.20	0.01	0.009	0.004	32.39	-85.58	447.66	-3085.87	61.12	-84.23	0.03	-0.15	19.03	0.22	-14.16	10.06	2.22	27.21	25.48	25.67	30.38	21.90	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.21	-0.02	0.022	0.003	32.39	-86.34	448.68	-3088.14	61.63	-85.31	0.03	-0.15	19.01	-0.03	-14.16	183.97	-0.82	27.31	25.49	25.65	30.41	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.22	-0.00	0.016	0.010	32.39	-84.77	449.12	-3089.52	62.47	-83.76	0.03	-0.15	19.03	0.09	-12.94	-3.21	-11.09	27.28	25.45	25.68	30.39	21.90	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.23	0.01	0.025	0.004	32.40	-86.25	448.81	-3084.78	61.22	-84.63	0.03	-0.15	19.05	-0.03	-6.84	-76.16	-1.43	27.25	25.45	25.65	30.43	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.24	-0.02	0.015	0.013	32.39	-86.25	452.74	-3086.06	62.73	-84.63	0.03	-0.15	19.10	0.09	-10.50	-55.99	-1.58	27.28	25.45	25.67	30.41	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.25	0.02	0.015	0.005	32.40	-86.25	448.86	-3087.04	61.52	-84.63	0.03	-0.15	19.11	0.09	-17.82	49.57	-0.35	27.25	25.42	25.67	30.36	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.26	0.02	0.015	-0.000	32.40	-86.26	448.61	-3086.15	62.05	-84.64	0.03	-0.15	19.11	-0.03	-4.39	-162.87	-1.20	27.26	25.35	25.65	30.31	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.27	-0.00	0.022	-0.000	32.40	-84.90	449.67	-3091.77	63.00	-84.46	0.03	-0.15	19.11	-0.27	-10.50	1.10	28.39	27.18	25.38	25.73	30.33	21.91	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.28	0.01	0.012	0.010	32.39	-84.22	449.10	-3089.42	62.44	-84.69	0.03	-0.15	19.12	-0.03	-11.72	-76.16	-1.43	27.18	25.38	25.72	30.28	21.93	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.29	0.01	0.013	0.003	32.39	-85.44	447.55	-3085.82	60.48	-84.17	0.03	-0.15	19.17	-0.03	-15.38	-76.16	-1.43	27.20	25.38	25.75	30.26	21.94	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.30	0.01	0.018	0.008	32.39	-85.34	450.19	-3086.11	61.63	-84.77	0.03	-0.15	19.16	-0.03	-11.72	-76.16	-1.43	27.18	25.41	25.73	30.22	21.94	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.31	0.01	0.012	0.007	32.40	-86.87	451.20	-3085.79	61.22	-85.02	0.03	-0.15	19.16	-0.15	-11.72	-14.41	-3.25	27.23	25.45	25.73	30.23	21.92	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.32	-0.00	0.019	-0.003	32.40	-84.04	448.35	-3084.54	59.95	-83.98	0.03	-0.15	19.17	-0.15	-10.50	2.00	15.23	27.15	25.42	25.77	30.28	21.90	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.33	0.01	0.019	0.007	32.40	-87.02	450.09	-3085.85	61.62	-85.08	0.03	-0.15	19.16	-0.15	-14.16	-14.41	-3.25	27.17	25.41	25.78	30.23	21.87	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.34	-0.00	0.018	-0.002	32.40	-82.74	448.47	-3090.70	62.63	-83.83	0.03	-0.15	19.16	-0.03	-11.72	10.55	2.07	27.20	25.41	25.82	30.22	21.86	-3112.87	0.00	0.000	-1.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.35	0.01	0.013	0.005	32.40	-86.21	448.85	-3084.62	60.58	-84.62	0.03	-0.15	19.16	-0.03	-19.04	-76.16	-1.43	27.21	25.41	25.83	30.18	21.85	-3112.87	0.27	0.000	0.83	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.36	0.01	0.013	0.007	32.39	-85.49	448.93	-3088.21	61.67	-84.19	0.03	-0.15	19.16	0.22	-9.28	10.06	2.22	27.28	25.41	25.87	30.17	21.85	-3112.87	0.27	0.000	0.83	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.37	0.01	0.016	0.004	32.40	-86.93	448.76	-3089.31	61.81	-84.40	0.03	-0.15	19.14	-0.03	-14.16	-76.16	-1.43	27.28	25.43	25.83	30.12	21.87	-3112.87	0.55	0.000	2.67	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.38	0.01	0.013	0.005	32.40	-83.50	449.95	-3090.40	62.19	-84.27	0.03	-0.15	19.12	0.09	-11.72	23.18	0.40	27.30	25.42	25.87	30.17	21.89	-3112.87	0.55	0.000	2.67	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.39	0.01	0.018	-0.000	32.40	-83.46	448.46	-3086.69	60.21	-84.25	0.03	-0.15	19.11	0.34	-11.72	6.42	4.04	27.30	25.38	25.88	30.20	21.90	-3112.87	0.82	0.000	4.50	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.40	0.01	0.020	0.010	32.40	-86.21	449.08	-3088.18	61.66	-84.61	0.03	-0.15	19.11	0.09	-10.50	23.18	0.40	27.30	25.35	25.88	30.22	21.93	-3112.87	0.82	0.000	4.50	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.41	0.01	0.016	-0.000	32.40	-88.10	447.39	-3087.10	60.68	-84.50	0.03	-0.14	19.08	-0.15	-6.84	-14.41	-3.25	27.28	25.40	25.88	30.22	21.95	-3112.87	1.11	0.000	6.33	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.42	0.01	0.020	0.001	32.40	-84.62	448.60	-3090.70	62.00	-84.35	0.03	-0.15	19.06	-0.15	-11.72	-14.41	-3.25	27.18	25.40	25.87	30.22	21.96	-3112.87	1.11	0.000	6.33	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.43	-0.00	0.025	0.005	32.40	-84.76	448.84	-3085.80	60.72	-84.41	0.03	-0.15	19.07	-0.03	-10.50	10.55	2.07	27.21	25.44	25.85	30.22	21.97	-3112.87	1.38	0.000	8.17	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.44	0.01	0.013	0.003	32.40	-87.06	449.84	-3090.56	62.85	-85.10	0.03	-0.15	19.07	0.09	-16.60	23.18	0.40	27.23	25.45	25.83	30.20	21.96	-3112.87	1.38	0.000	8.17	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.45	0.01	0.018	0.004	32.40	-84.86	448.81	-3088.38	62.33	-84.44	0.03	-0.15	19.05	0.09	-12.94	23.18	0.40	27.21	25.49	25.80	30.18	21.96	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.46	0.02	0.010	0.001	32.40	-83.51	448.66	-3087.23	62.17	-84.27	0.03	-0.15	19.03	-0.15	-14.16	-30.81	-2.05	27.17	25.54	25.78	30.18	21.94	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.47	-0.00	0.026	0.004	32.40	-85.49	448.80	-3089.56	62.48	-84.19	0.03	-0.15	19.02	-0.03	-11.72	10.55	2.07	27.20	25.58	25.75	30.17	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.48	0.02	0.006	0.007	32.39	-84.72	451.26	-3088.46	62.81	-83.75	0.03	-0.15	19.04	0.09	-14.16	49.57	-0.35	27.21	25.61	25.78	30.18	21.92	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.49	0.01	0.016	-0.002	32.40	-83.51	448.45	-3084.59	60.57	-84.27	0.03	-0.15	19.04	-0.03	-8.06	-76.16	-1.43	27.17	25.66	25.87	30.20	21.90	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.50	0.01	0.016	-0.000	32.40	-82.82	449.64	-3086.85	61.11	-84.50	0.03	-0.15	19.03	0.09	-16.60	23.18	0.40	27.13	25.64	25.83	30.22	21.88	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.51	0.02	0.019	-0.008	32.40	-82.78	449.28	-3088.24	61.94	-83.85	0.03	-0.15	19.01	-0.15	-15.38	-30.81	-2.05	27.13	25.67	25.87	30.23	21.85	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.52	-0.00	0.020	-0.000	32.39	-82.74	448.52	-3089.35	61.81	-83.83	0.03	-0.15	19.03	-0.27	-15.38	1.10	28.39	27.15	25.66	25.85	30.28	21.85	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.53	0.01	0.018	0.004	32.40	-86.89	447.64	-3088.22	61.44	-84.38	0.03	-0.14	19.03	-0.15	-9.28	-14.41	-3.25	27.15	25.66	25.85	30.26	21.83	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.54	0.02	0.016	0.001	32.40	-88.41	448.64	-3085.89	61.36	-85.27	0.03	-0.15	19.02	-0.15	-9.28	-30.81	-2.05	27.10	25.67	25.82	30.30	21.82	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.55	0.01	0.023	0.007	32.40	-84.41	448.90	-3087.93	61.64	-84.77	0.03	-0.15	19.02	-0.03	-5.62	-76.16	-1.43	27.15	25.64	25.83	30.31	21.81	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.56	0.01	0.016	0.004	32.40	-82.69	449.92	-3084.64	60.83	-83.81	0.03	-0.15	19.05	0.09	-6.84	23.18	0.40	27.25	25.65	25.87	30.31	21.82	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.57	0.01	0.019	0.001	32.40	-82.69	447.42	-3088.09	60.78	-84.45	0.03	-0.14	19.07	0.09	-4.39	23.18	0.40	27.18	25.60	25.87	30.34	21.83	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.58	0.01	0.018	-0.003	32.40	-78.57	451.82	-3092.15	64.14	-85.19	0.03	-0.15	19.06	-0.03	4.15	-76.16	-1.43	27.25	25.61	25.85	30.31	21.84	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.59	-0.00	0.020	-0.002	32.40	-60.76	451.89	-3088.94	63.11	-82.99	0.02	-0.15	19.07	-0.15	6.59	2.00	15.23	27.25	25.57	25.83	30.30	21.84	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.60	0.01	0.019	-0.000	32.39	-39.67	447.46	-3091.12	63.03	-79.56	0.01	-0.14	19.09	0.22	5.37	10.06	2.22	27.23	25.58	25.83	30.30	21.83	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.61	0.01	0.026	0.004	32.40	-23.72	447.89	-3096.07	66.85	-76.59	0.01	-0.14	19.10	0.09	12.70	23.18	0.40	27.25	25.60	25.80	30.31	21.83	-3112.87	1.66	0.000	10.00	19.00	0.000	26.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.62	-0.02	0.012	0.003	32.40	-17.95	444.43	-3096.51	66.82	-76.39	0.01	-0.14	19.11	-0.15	11.47	34.81	-0.07	27.21	25.61	25.77	30.30	21.83	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.63	0.01	0.020	0.010	32.39	-17.15	444.88	-3095.61	67.29	-75.93	0.01	-0.14	19.12	-0.15	12.70	-14.41	-3.25	27.18	25.55	25.80	30.33	21.84	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.64	0.01	0.016	0.007	32.39	-12.69	447.12	-3096.24	69.17	-73.97	0.00	-0.14	19.11	0.09	10.25	23.18	0.40	27.17	25.58	25.80	30.30	21.84	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.65	0.01	0.025	0.005	32.40	-9.13	449.30	-3098.54	69.96	-72.50	0.00	-0.15	19.11	-0.03	11.47	-76.16	-1.43	27.17	25.58	25.75	30.33	21.86	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.66	-0.00	0.019	0.011	32.39	-7.55	450.79	-3097.51	70.07	-71.60	0.00	-0.15	19.16	-0.15	4.15	2.00	15.23	27.13	25.60	25.75	30.34	21.89	-3112.87	1.66	0.000	10.00	19.00	0.000	26.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.67	0.01	0.018	0.007	32.39	-8.96	450.60	-3094.10	69.64	-71.15	0.00	-0.15	19.20	0.22	10.25	10.06	2.22	27.17	25.54	25.80	30.38	21.91	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.68	0.01	0.013	0.007	32.39	-8.15	450.60	-3095.28	69.82	-70.04	0.00	-0.15	19.25	-0.03	6.59	-76.16	-1.43	27.17	25.53	25.82	30.36	21.93	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.69	-0.00	0.029	-0.000	32.40	-2.44	446.81	-3100.37	71.03	-68.59	0.00	-0.14	19.22	-0.03	10.25	10.55	2.07	27.12	25.52	25.80	30.33	21.95	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.70	0.03	0.015	0.001	32.40	-3.02	448.02	-3099.12	70.47	-68.32	0.00	-0.14	19.20	0.09	9.03	75.96	-0.57	27.13	25.53	25.80	30.34	21.95	-3112.87	1.66	0.000	10.00	19.00	0.000	26.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
48.71	-0.00	0.010	0.003	32.39	-5.19	445.85	-3099.25	70.63	-68.95	0.00	-0.14	19.19	-0.15	10.25	2.00	15.23	27.17	25.51	25.78	30.36	21.95	-3112.87	1.66	0.000	10.00	19.00	0.000	26.88	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00
